"Name","Start","End","Duration","Process"
"tidymodels for time series - Buscar con Google - Google Chrome","2023-05-10T10:17:01.0000000","2023-05-10T10:17:09.0000000","0:00:08","Google Chrome"
"Learn - Modeling time series with tidy resampling - Google Chrome","2023-05-10T10:17:09.0000000","2023-05-10T10:18:14.0000000","0:01:05","Google Chrome"
"tidymodels for time series - Buscar con Google - Google Chrome","2023-05-10T10:18:14.0000000","2023-05-10T10:18:26.0000000","0:00:12","Google Chrome"
"The Tidymodels Extension for Time Series Modeling • modeltime - Google Chrome","2023-05-10T10:18:26.0000000","2023-05-10T10:19:58.0000000","0:01:32","Google Chrome"
"tidymodels for time series - Buscar con Google - Google Chrome","2023-05-10T10:19:58.0000000","2023-05-10T10:20:09.0000000","0:00:11","Google Chrome"
"modeltime package for time series - Buscar con Google - Google Chrome","2023-05-10T10:20:09.0000000","2023-05-10T10:20:23.0000000","0:00:14","Google Chrome"
"Introducing Modeltime: Tidy Time Series Forecasting using Tidymodels | R-bloggers - Google Chrome","2023-05-10T10:20:23.0000000","2023-05-10T10:26:41.0000000","0:06:18","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-10T10:26:41.0000000","2023-05-10T10:26:46.0000000","0:00:05","Google Chrome"
"whatsapp - Buscar con Google - Google Chrome","2023-05-10T10:26:46.0000000","2023-05-10T10:26:52.0000000","0:00:06","Google Chrome"
"WhatsApp - Google Chrome","2023-05-10T10:26:52.0000000","2023-05-10T10:28:08.0000000","0:01:16","Google Chrome"
"WhatsApp - Google Chrome","2023-05-10T10:28:08.0000000","2023-05-10T10:28:39.0000000","0:00:31","Google Chrome"
"(4) WhatsApp - Google Chrome","2023-05-10T10:28:39.0000000","2023-05-10T10:28:52.0000000","0:00:13","Google Chrome"
"Sensitivity Analysis of Excess Mortality due to the COVID‐19 Pandemic - Nepomuceno - 2022 - Population and Development Review - Wiley Online Library - Google Chrome","2023-05-10T10:28:52.0000000","2023-05-10T10:28:57.0000000","0:00:05","Google Chrome"
"Is Facebook’s “Prophet” the Time-Series Messiah, or Just a Very Naughty Boy? | by Microprediction | Geek Culture | Medium - Google Chrome","2023-05-10T10:28:57.0000000","2023-05-10T10:33:33.0000000","0:04:36","Google Chrome"
"Plot: Scatterplot with color / Observable | Observable - Google Chrome","2023-05-10T10:33:33.0000000","2023-05-10T10:33:38.0000000","0:00:05","Google Chrome"
"16 Dates and times | R for Data Science - Google Chrome","2023-05-10T10:33:38.0000000","2023-05-10T10:33:43.0000000","0:00:05","Google Chrome"
"Using XGBoost with Tidymodels | R-bloggers - Google Chrome","2023-05-10T10:33:43.0000000","2023-05-10T10:33:48.0000000","0:00:05","Google Chrome"
"Get Started - A predictive modeling case study - Google Chrome","2023-05-10T10:33:48.0000000","2023-05-10T10:34:29.0000000","0:00:41","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-10T10:34:29.0000000","2023-05-10T10:34:34.0000000","0:00:05","Google Chrome"
"Getting Started with Modeltime - Google Chrome","2023-05-10T10:34:34.0000000","2023-05-10T10:34:43.0000000","0:00:09","Google Chrome"
"Imputation in R: Top 3 Ways for Imputing Missing Data - Machine Learning, R programming - Google Chrome","2023-05-10T10:34:43.0000000","2023-05-10T10:34:49.0000000","0:00:06","Google Chrome"
"Is Facebook’s “Prophet” the Time-Series Messiah, or Just a Very Naughty Boy? | by Microprediction | Geek Culture | Medium - Google Chrome","2023-05-10T10:34:49.0000000","2023-05-10T10:35:37.0000000","0:00:48","Google Chrome"
"Convert hms Object into Numeric Seconds in R (lubridate Example) - Google Chrome","2023-05-10T10:35:37.0000000","2023-05-10T10:35:43.0000000","0:00:06","Google Chrome"
"(4) WhatsApp - Google Chrome","2023-05-10T10:35:43.0000000","2023-05-10T10:35:51.0000000","0:00:08","Google Chrome"
"(2) WhatsApp - Google Chrome","2023-05-10T10:35:51.0000000","2023-05-10T10:36:53.0000000","0:01:02","Google Chrome"
"date - Converting time (hh:mm:ss) to decimal values in R - Stack Overflow - Google Chrome","2023-05-10T10:36:53.0000000","2023-05-10T10:36:59.0000000","0:00:06","Google Chrome"
"lubridate transform time to hms format in r - Buscar con Google - Google Chrome","2023-05-10T10:36:59.0000000","2023-05-10T10:37:06.0000000","0:00:07","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T10:37:06.0000000","2023-05-10T10:37:20.0000000","0:00:14","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T10:37:20.0000000","2023-05-10T10:37:26.0000000","0:00:06","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T10:37:26.0000000","2023-05-10T10:40:44.0000000","0:03:18","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T10:40:44.0000000","2023-05-10T10:41:00.0000000","0:00:16","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T10:41:00.0000000","2023-05-10T10:42:54.0000000","0:01:54","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T10:42:54.0000000","2023-05-10T10:42:59.0000000","0:00:05","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T10:42:59.0000000","2023-05-10T10:43:07.0000000","0:00:08","Google Chrome"
"Mi unidad - Google Drive - Google Chrome","2023-05-10T10:43:07.0000000","2023-05-10T10:43:45.0000000","0:00:38","Google Chrome"
"Inicia sesión: Cuentas de Google - Google Chrome","2023-05-10T10:43:45.0000000","2023-05-10T10:43:53.0000000","0:00:08","Google Chrome"
"Inicia sesión: Cuentas de Google - Google Chrome","2023-05-10T10:43:53.0000000","2023-05-10T10:45:14.0000000","0:01:21","Google Chrome"
"Mi unidad - Google Drive - Google Chrome","2023-05-10T10:45:14.0000000","2023-05-10T10:46:33.0000000","0:01:19","Google Chrome"
"Compartido conmigo - Google Drive - Google Chrome","2023-05-10T10:46:33.0000000","2023-05-10T10:48:57.0000000","0:02:24","Google Chrome"
"Inicia sesión: Cuentas de Google - Google Chrome","2023-05-10T10:48:57.0000000","2023-05-10T10:49:18.0000000","0:00:21","Google Chrome"
"Compartido conmigo - Google Drive - Google Chrome","2023-05-10T10:49:18.0000000","2023-05-10T10:49:26.0000000","0:00:08","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T10:49:26.0000000","2023-05-10T10:50:08.0000000","0:00:42","Google Chrome"
"Datos Argentina - Datos - Google Chrome","2023-05-10T10:50:08.0000000","2023-05-10T10:50:14.0000000","0:00:06","Google Chrome"
"Datos Argentina - Datos - Google Chrome","2023-05-10T10:50:14.0000000","2023-05-10T10:50:21.0000000","0:00:07","Google Chrome"
"diagrams - Buscar con Google - Google Chrome","2023-05-10T10:50:21.0000000","2023-05-10T10:51:15.0000000","0:00:54","Google Chrome"
"diagrams.net - Google Chrome","2023-05-10T10:51:15.0000000","2023-05-10T10:51:34.0000000","0:00:19","Google Chrome"
"Inicia sesión: Cuentas de Google - Google Chrome","2023-05-10T10:51:34.0000000","2023-05-10T10:51:40.0000000","0:00:06","Google Chrome"
"Inicia sesión: Cuentas de Google - Google Chrome","2023-05-10T10:51:40.0000000","2023-05-10T10:51:47.0000000","0:00:07","Google Chrome"
"diagrams.net - Google Chrome","2023-05-10T10:51:47.0000000","2023-05-10T10:53:56.0000000","0:02:09","Google Chrome"
"Diagrama sin título.drawio - diagrams.net - Google Chrome","2023-05-10T10:53:56.0000000","2023-05-10T11:13:29.0000000","0:19:33","Google Chrome"
"Get Started - A predictive modeling case study - Google Chrome","2023-05-10T11:13:29.0000000","2023-05-10T11:13:46.0000000","0:00:17","Google Chrome"
"Diagrama sin título.drawio - diagrams.net - Google Chrome","2023-05-10T11:13:46.0000000","2023-05-10T11:13:56.0000000","0:00:10","Google Chrome"
"Get Started - A predictive modeling case study - Google Chrome","2023-05-10T11:13:56.0000000","2023-05-10T11:14:40.0000000","0:00:44","Google Chrome"
"Diagrama sin título.drawio - diagrams.net - Google Chrome","2023-05-10T11:14:40.0000000","2023-05-10T11:25:41.0000000","0:11:01","Google Chrome"
"Get Started - A predictive modeling case study - Google Chrome","2023-05-10T11:25:41.0000000","2023-05-10T11:25:49.0000000","0:00:08","Google Chrome"
"Get Started - A predictive modeling case study - Google Chrome","2023-05-10T11:25:49.0000000","2023-05-10T11:26:07.0000000","0:00:18","Google Chrome"
"https://www.google.com/search?q=schema+test+validation+training+with+time+series+analysis&rlz=1C1GCEU_esAR961AR961&source=lnms&tbm=isch&sa=X&ved=2ahUKEwi41K63-ur-AhVKupUCHUEQAdoQ_AUoAXoECAEQAw&biw=1536&bih=746&dpr=1.25 - Google Chrome","2023-05-10T11:26:07.0000000","2023-05-10T11:26:12.0000000","0:00:05","Google Chrome"
"schema test validation training with time series analysis - Búsqueda de Google - Google Chrome","2023-05-10T11:26:12.0000000","2023-05-10T11:26:28.0000000","0:00:16","Google Chrome"
"schema test validation training with time series analysis - Búsqueda de Google - Google Chrome","2023-05-10T11:26:28.0000000","2023-05-10T11:26:51.0000000","0:00:23","Google Chrome"
"schema test validation training with time series analysis - Búsqueda de Google - Google Chrome","2023-05-10T11:26:51.0000000","2023-05-10T11:27:02.0000000","0:00:11","Google Chrome"
"schema test validation training with time series analysis - Búsqueda de Google - Google Chrome","2023-05-10T11:27:02.0000000","2023-05-10T11:27:14.0000000","0:00:12","Google Chrome"
"schema test validation training with time series analysis - Búsqueda de Google - Google Chrome","2023-05-10T11:27:14.0000000","2023-05-10T11:27:25.0000000","0:00:11","Google Chrome"
"schema test validation training with time series analysis - Búsqueda de Google - Google Chrome","2023-05-10T11:27:25.0000000","2023-05-10T11:28:14.0000000","0:00:49","Google Chrome"
"Sin título - Google Chrome","2023-05-10T11:28:14.0000000","2023-05-10T11:28:21.0000000","0:00:07","Google Chrome"
"Cross-Validation strategies for Time Series forecasting [Tutorial] | Packt Hub - Google Chrome","2023-05-10T11:28:21.0000000","2023-05-10T11:30:10.0000000","0:01:49","Google Chrome"
"schema test validation training with time series analysis - Búsqueda de Google - Google Chrome","2023-05-10T11:30:10.0000000","2023-05-10T11:30:26.0000000","0:00:16","Google Chrome"
"timeseriessplit schema with time series analysis - Búsqueda de Google - Google Chrome","2023-05-10T11:30:26.0000000","2023-05-10T11:31:30.0000000","0:01:04","Google Chrome"
"timeseriessplit schema with time series analysis - Búsqueda de Google - Google Chrome","2023-05-10T11:31:30.0000000","2023-05-10T11:31:43.0000000","0:00:13","Google Chrome"
"Cross validation on time series data | Kaggle - Google Chrome","2023-05-10T11:31:43.0000000","2023-05-10T11:31:57.0000000","0:00:14","Google Chrome"
"Diagrama sin título.drawio - diagrams.net - Google Chrome","2023-05-10T11:31:57.0000000","2023-05-10T11:33:17.0000000","0:01:20","Google Chrome"
"Cross-Validation strategies for Time Series forecasting [Tutorial] | Packt Hub - Google Chrome","2023-05-10T11:33:17.0000000","2023-05-10T11:33:35.0000000","0:00:18","Google Chrome"
"Diagrama sin título.drawio - diagrams.net - Google Chrome","2023-05-10T11:33:35.0000000","2023-05-10T11:33:52.0000000","0:00:17","Google Chrome"
"Cross-Validation strategies for Time Series forecasting [Tutorial] | Packt Hub - Google Chrome","2023-05-10T11:33:52.0000000","2023-05-10T11:34:00.0000000","0:00:08","Google Chrome"
"Diagrama sin título.drawio - diagrams.net - Google Chrome","2023-05-10T11:34:00.0000000","2023-05-10T11:36:40.0000000","0:02:40","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-10T11:36:40.0000000","2023-05-10T11:36:47.0000000","0:00:07","Google Chrome"
"Mi unidad - Google Drive - Google Chrome","2023-05-10T11:36:47.0000000","2023-05-10T11:43:45.0000000","0:06:58","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T11:43:45.0000000","2023-05-10T11:46:18.0000000","0:02:33","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T11:46:18.0000000","2023-05-10T11:52:00.0000000","0:05:42","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-10T11:52:00.0000000","2023-05-10T11:58:54.0000000","0:06:54","RStudio"
"Cross-Validation strategies for Time Series forecasting [Tutorial] | Packt Hub - Google Chrome","2023-05-10T11:58:54.0000000","2023-05-10T11:58:59.0000000","0:00:05","Google Chrome"
"sumBoot <- function(merBoot) { return( data.frame(fit = apply(merBoot$t, 2, function(x) as.numeric(quantile(x, probs=.5, na.rm=TRUE))), lwr = apply(merBoot$t, 2, function(x) as.numeric(quantile(x, probs=.005, na.rm=TRUE))), upr = apply(merBoot$t, 2, function(x) as.numeric(quantile(x, probs=.995, na.rm=TRUE))) ) ) } - Buscar con Google - Google Chrome","2023-05-10T11:58:59.0000000","2023-05-10T11:59:06.0000000","0:00:07","Google Chrome"
"Prediction Intervals from merMod Objects - Google Chrome","2023-05-10T11:59:06.0000000","2023-05-10T11:59:59.0000000","0:00:53","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-10T11:59:59.0000000","2023-05-10T12:01:52.0000000","0:01:53","RStudio"
"ecd-2023-05 - infovis-itba - 1 nuevo elemento - Slack","2023-05-10T12:01:52.0000000","2023-05-10T12:02:12.0000000","0:00:20","Slack"
"Pioneer Maps of Health and Disease in England on JSTOR - Google Chrome","2023-05-10T12:02:12.0000000","2023-05-10T12:03:04.0000000","0:00:52","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T12:03:04.0000000","2023-05-10T12:03:19.0000000","0:00:15","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T12:03:19.0000000","2023-05-10T12:03:37.0000000","0:00:18","Google Chrome"
"Diagrama sin título.drawio - diagrams.net - Google Chrome","2023-05-10T12:03:37.0000000","2023-05-10T12:03:49.0000000","0:00:12","Google Chrome"
"Cross validation on time series data | Kaggle - Google Chrome","2023-05-10T12:03:49.0000000","2023-05-10T12:04:38.0000000","0:00:49","Google Chrome"
"Cross-Validation strategies for Time Series forecasting [Tutorial] | Packt Hub - Google Chrome","2023-05-10T12:04:38.0000000","2023-05-10T12:05:20.0000000","0:00:42","Google Chrome"
"Diagrama sin título.drawio - diagrams.net - Google Chrome","2023-05-10T12:05:20.0000000","2023-05-10T12:08:01.0000000","0:02:41","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T12:08:01.0000000","2023-05-10T12:08:07.0000000","0:00:06","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T12:08:07.0000000","2023-05-10T12:08:13.0000000","0:00:06","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T12:08:13.0000000","2023-05-10T12:08:19.0000000","0:00:06","Google Chrome"
"CIIPS_exceso_mrtalidad REUNION LUNES - Presentaciones de Google - Google Chrome","2023-05-10T12:08:19.0000000","2023-05-10T12:10:24.0000000","0:02:05","Google Chrome"
"Compartido conmigo - Google Drive - Google Chrome","2023-05-10T12:10:24.0000000","2023-05-10T12:10:35.0000000","0:00:11","Google Chrome"
"Mi unidad - Google Drive - Google Chrome","2023-05-10T12:10:35.0000000","2023-05-10T12:11:07.0000000","0:00:32","Google Chrome"
"Conmutación de tareas","2023-05-10T12:11:07.0000000","2023-05-10T12:11:14.0000000","0:00:07","Sistema operativo Microsoft® Windows®"
"diagrams.net - Google Chrome","2023-05-10T12:11:14.0000000","2023-05-10T12:11:21.0000000","0:00:07","Google Chrome"
"diagrams.net - Google Chrome","2023-05-10T12:11:21.0000000","2023-05-10T12:11:28.0000000","0:00:07","Google Chrome"
"Diagrama sin título.drawio - diagrams.net - Google Chrome","2023-05-10T12:11:28.0000000","2023-05-10T12:11:54.0000000","0:00:26","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-10T12:11:54.0000000","2023-05-10T12:25:57.0000000","0:14:03","RStudio"
"Diagrama sin título.drawio - diagrams.net - Google Chrome","2023-05-10T12:25:57.0000000","2023-05-10T12:26:10.0000000","0:00:13","Google Chrome"
"Imputing Missing Data with R; MICE package | DataScience+ - Google Chrome","2023-05-10T12:26:10.0000000","2023-05-10T12:26:32.0000000","0:00:22","Google Chrome"
"Mi unidad - Google Drive - Google Chrome","2023-05-10T12:26:32.0000000","2023-05-10T12:28:28.0000000","0:01:56","Google Chrome"
"Cross validation on time series data | Kaggle - Google Chrome","2023-05-10T12:28:28.0000000","2023-05-10T12:28:33.0000000","0:00:05","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-10T12:28:33.0000000","2023-05-10T12:28:38.0000000","0:00:05","RStudio"
"Prediction Intervals from merMod Objects - Google Chrome","2023-05-10T12:28:38.0000000","2023-05-10T12:28:44.0000000","0:00:06","Google Chrome"
"Series de Tiempo - Google Chrome","2023-05-10T12:28:44.0000000","2023-05-10T12:29:05.0000000","0:00:21","Google Chrome"
"schema test validation training with time series analysis - Búsqueda de Google - Google Chrome","2023-05-10T12:29:05.0000000","2023-05-10T12:29:10.0000000","0:00:05","Google Chrome"
"excesoMortalidad - main - RStudio","2023-05-10T12:29:10.0000000","2023-05-10T12:30:31.0000000","0:01:21","RStudio"
"Nueva pestaña - Google Chrome","2023-05-10T12:30:31.0000000","2023-05-10T12:30:37.0000000","0:00:06","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-10T12:30:37.0000000","2023-05-10T12:30:43.0000000","0:00:06","Google Chrome"
"Nueva pestaña - Google Chrome","2023-05-10T12:30:43.0000000","2023-05-10T12:30:51.0000000","0:00:08","Google Chrome"
