Name,Start,End,Duration,Process,,,
AVISO DE PAGO DE HONORARIOS IECS ABRIL 2023_Velen Pennini - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-07T15:03:08.0000000,2023-05-07T15:06:14.0000000,00:03:06,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-07T15:06:14.0000000,2023-05-07T15:06:21.0000000,00:00:07,Google Chrome,,,
afip monotributo - Buscar con Google - Google Chrome,2023-05-07T15:06:21.0000000,2023-05-07T15:06:27.0000000,00:00:06,Google Chrome,,,
Acceso con Clave Fiscal - AFIP - Google Chrome,2023-05-07T15:06:27.0000000,2023-05-07T15:06:41.0000000,00:00:14,Google Chrome,,,
Acceso con Clave Fiscal - AFIP - Google Chrome,2023-05-07T15:06:41.0000000,2023-05-07T15:06:49.0000000,00:00:08,Google Chrome,,,
AFIP | Inicio - Google Chrome,2023-05-07T15:06:49.0000000,2023-05-07T15:06:54.0000000,00:00:05,Google Chrome,,,
AFIP | Próximo vencimiento - Google Chrome,2023-05-07T15:06:54.0000000,2023-05-07T15:07:04.0000000,00:00:10,Google Chrome,,,
billeteras-virtuales.pdf - Google Chrome,2023-05-07T15:07:04.0000000,2023-05-07T15:07:11.0000000,00:00:07,Google Chrome,,,
AFIP | Próximo vencimiento - Google Chrome,2023-05-07T15:07:11.0000000,2023-05-07T15:07:38.0000000,00:00:27,Google Chrome,,,
AFIP - Google Chrome,2023-05-07T15:07:38.0000000,2023-05-07T15:08:54.0000000,00:01:16,Google Chrome,,,
Acceso con Clave Fiscal - AFIP - Google Chrome,2023-05-07T15:08:54.0000000,2023-05-07T15:08:59.0000000,00:00:05,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:08:59.0000000,2023-05-07T15:09:05.0000000,00:00:06,Google Chrome,,,
AVISO DE PAGO DE HONORARIOS IECS ABRIL 2023_Velen Pennini - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-07T15:09:05.0000000,2023-05-07T15:09:13.0000000,00:00:08,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:09:13.0000000,2023-05-07T15:09:19.0000000,00:00:06,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:09:19.0000000,2023-05-07T15:09:25.0000000,00:00:06,Google Chrome,,,
AVISO DE PAGO DE HONORARIOS IECS ABRIL 2023_Velen Pennini - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-07T15:09:25.0000000,2023-05-07T15:09:36.0000000,00:00:11,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:09:36.0000000,2023-05-07T15:10:52.0000000,00:01:16,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:10:52.0000000,2023-05-07T15:10:57.0000000,00:00:05,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:10:57.0000000,2023-05-07T15:11:03.0000000,00:00:06,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:11:03.0000000,2023-05-07T15:11:44.0000000,00:00:41,Google Chrome,,,
AVISO DE PAGO DE HONORARIOS IECS ABRIL 2023_Velen Pennini - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-07T15:11:44.0000000,2023-05-07T15:11:52.0000000,00:00:08,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:11:52.0000000,2023-05-07T15:12:02.0000000,00:00:10,Google Chrome,,,
AVISO DE PAGO DE HONORARIOS IECS ABRIL 2023_Velen Pennini - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-07T15:12:02.0000000,2023-05-07T15:12:07.0000000,00:00:05,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:12:07.0000000,2023-05-07T15:12:12.0000000,00:00:05,Google Chrome,,,
AVISO DE PAGO DE HONORARIOS IECS ABRIL 2023_Velen Pennini - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-07T15:12:12.0000000,2023-05-07T15:12:19.0000000,00:00:07,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:12:19.0000000,2023-05-07T15:13:09.0000000,00:00:50,Google Chrome,,,
AVISO DE PAGO DE HONORARIOS IECS ABRIL 2023_Velen Pennini - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-07T15:13:09.0000000,2023-05-07T15:13:34.0000000,00:00:25,Google Chrome,,,
(1) WhatsApp - Google Chrome,2023-05-07T15:13:34.0000000,2023-05-07T15:14:21.0000000,00:00:47,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:14:21.0000000,2023-05-07T15:14:49.0000000,00:00:28,Google Chrome,,,
(2) WhatsApp - Google Chrome,2023-05-07T15:14:49.0000000,2023-05-07T15:14:54.0000000,00:00:05,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:14:54.0000000,2023-05-07T15:15:04.0000000,00:00:10,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:15:04.0000000,2023-05-07T15:15:10.0000000,00:00:06,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:15:10.0000000,2023-05-07T15:15:15.0000000,00:00:05,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:15:15.0000000,2023-05-07T15:15:21.0000000,00:00:06,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:15:21.0000000,2023-05-07T15:15:32.0000000,00:00:11,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:15:32.0000000,2023-05-07T15:16:22.0000000,00:00:50,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:16:22.0000000,2023-05-07T15:16:43.0000000,00:00:21,Google Chrome,,,
(2) WhatsApp - Google Chrome,2023-05-07T15:16:43.0000000,2023-05-07T15:17:06.0000000,00:00:23,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:17:06.0000000,2023-05-07T15:17:13.0000000,00:00:07,Google Chrome,,,
AVISO DE PAGO DE HONORARIOS IECS ABRIL 2023_Velen Pennini - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-07T15:17:13.0000000,2023-05-07T15:17:25.0000000,00:00:12,Google Chrome,,,
RCEL - Google Chrome,2023-05-07T15:17:25.0000000,2023-05-07T15:17:36.0000000,00:00:11,Google Chrome,,,
27356557617_011_00001_00000018.pdf - Google Chrome,2023-05-07T15:17:36.0000000,2023-05-07T15:17:41.0000000,00:00:05,Google Chrome,,,
AVISO DE PAGO DE HONORARIOS IECS ABRIL 2023_Velen Pennini - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-07T15:17:41.0000000,2023-05-07T15:17:51.0000000,00:00:10,Google Chrome,,,
(2) WhatsApp - Google Chrome,2023-05-07T15:17:51.0000000,2023-05-07T15:17:56.0000000,00:00:05,Google Chrome,,,
AVISO DE PAGO DE HONORARIOS IECS ABRIL 2023_Velen Pennini - vpennini@iecs.org.ar - Correo de IECS - Google Chrome,2023-05-07T15:17:56.0000000,2023-05-07T15:19:02.0000000,00:01:06,Google Chrome,,,
(2) WhatsApp - Google Chrome,2023-05-07T15:19:02.0000000,2023-05-07T15:19:08.0000000,00:00:06,Google Chrome,,,
(1) WhatsApp - Google Chrome,2023-05-07T15:19:08.0000000,2023-05-07T15:19:31.0000000,00:00:23,Google Chrome,,,
Cannabis: inédito descubrimiento de científicas santafesinas sobre el uso - El Trebol Digital - Google Chrome,2023-05-07T15:19:31.0000000,2023-05-07T15:19:49.0000000,00:00:18,Google Chrome,,,
(1) WhatsApp - Google Chrome,2023-05-07T15:19:49.0000000,2023-05-07T15:20:13.0000000,00:00:24,Google Chrome,,,
1853-810X-rasp-10-41-28.pdf - Google Chrome,2023-05-07T15:20:13.0000000,2023-05-07T15:20:21.0000000,00:00:08,Google Chrome,,,
uruguay - main - RStudio,2023-05-07T15:20:21.0000000,2023-05-07T15:21:03.0000000,00:00:42,RStudio,,,
C:/Users/penninivel/Documents/uruguay - Shiny,2023-05-07T15:21:03.0000000,2023-05-07T15:22:21.0000000,00:01:18,RStudio,,,
uruguay - main - RStudio,2023-05-07T15:22:21.0000000,2023-05-07T15:22:40.0000000,00:00:19,RStudio,,,
(1) WhatsApp - Google Chrome,2023-05-07T15:22:40.0000000,2023-05-07T15:22:45.0000000,00:00:05,Google Chrome,,,
1853-810X-rasp-10-41-28.pdf - Google Chrome,2023-05-07T15:22:45.0000000,2023-05-07T15:22:51.0000000,00:00:06,Google Chrome,,,
Hacemos periodismo - Infobae - Google Chrome,2023-05-07T15:22:51.0000000,2023-05-07T15:24:47.0000000,00:01:56,Google Chrome,,,
Dólar MEP: cómo comprar a la cotización que volvió a ser la más barata del mercado - Infobae - Google Chrome,2023-05-07T15:24:47.0000000,2023-05-07T15:28:30.0000000,00:03:43,Google Chrome,,,
Dólar MEP: cómo comprar a la cotización que volvió a ser la más barata del mercado - Infobae - Google Chrome,2023-05-07T15:28:30.0000000,2023-05-07T15:28:36.0000000,00:00:06,Google Chrome,,,
Dólar MEP: cómo comprar a la cotización que volvió a ser la más barata del mercado - Infobae - Google Chrome,2023-05-07T15:28:36.0000000,2023-05-07T15:28:43.0000000,00:00:07,Google Chrome,,,
inversiones mas seguras y rentables argentina - Buscar con Google - Google Chrome,2023-05-07T15:28:43.0000000,2023-05-07T15:28:55.0000000,00:00:12,Google Chrome,,,
Ni dólar ni plazo fijo: 6 opciones para invertir tu dinero - Google Chrome,2023-05-07T15:28:55.0000000,2023-05-07T15:29:24.0000000,00:00:29,Google Chrome,,,
inversiones mas seguras y rentables argentina - Buscar con Google - Google Chrome,2023-05-07T15:29:24.0000000,2023-05-07T15:29:34.0000000,00:00:10,Google Chrome,,,
En qué invertir hoy en Argentina, según tus objetivos - Google Chrome,2023-05-07T15:29:34.0000000,2023-05-07T15:30:18.0000000,00:00:44,Google Chrome,,
En qué invertir hoy en Argentina, según tus objetivos - Google Chrome,2023-05-07T15:30:18.0000000,2023-05-07T15:30:23.0000000,00:00:05,Google Chrome,,
obligaciones negociables argentina como funcionan - Buscar con Google - Google Chrome,2023-05-07T15:30:23.0000000,2023-05-07T15:30:46.0000000,00:00:23,Google Chrome,,,
¿Qué inversión le gana a la inflación?: las mejores de 2023 - Google Chrome,2023-05-07T15:30:46.0000000,2023-05-07T15:31:53.0000000,00:01:07,Google Chrome,,,
Obligaciones negociables: qué es, riesgos y cuánto pagan - Google Chrome,2023-05-07T15:31:53.0000000,2023-05-07T15:34:33.0000000,00:02:40,Google Chrome,,
Qué son y cómo invertir en Obligaciones Negociables | Perfil - Google Chrome,2023-05-07T15:34:33.0000000,2023-05-07T15:35:42.0000000,00:01:09,Google Chrome,,,
obligaciones negociables argentina como funcionan - Buscar con Google - Google Chrome,2023-05-07T15:35:42.0000000,2023-05-07T15:35:55.0000000,00:00:13,Google Chrome,,,
Qué son y cómo invertir en Obligaciones Negociables | Perfil - Google Chrome,2023-05-07T15:35:55.0000000,2023-05-07T15:36:03.0000000,00:00:08,Google Chrome,,,
Obligaciones negociables: qué es, riesgos y cuánto pagan - Google Chrome,2023-05-07T15:36:03.0000000,2023-05-07T15:36:08.0000000,00:00:05,Google Chrome,,
¿Qué inversión le gana a la inflación?: las mejores de 2023 - Google Chrome,2023-05-07T15:36:08.0000000,2023-05-07T15:36:43.0000000,00:00:35,Google Chrome,,,
(1) WhatsApp - Google Chrome,2023-05-07T15:36:43.0000000,2023-05-07T15:36:57.0000000,00:00:14,Google Chrome,,,
uruguay/app.R at main · agsantoro/uruguay - Google Chrome,2023-05-07T15:36:57.0000000,2023-05-07T15:37:13.0000000,00:00:16,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-07T15:37:13.0000000,2023-05-07T15:37:21.0000000,00:00:08,Google Chrome,,,
brokers para obligaciones negociables - Buscar con Google - Google Chrome,2023-05-07T15:37:21.0000000,2023-05-07T15:37:30.0000000,00:00:09,Google Chrome,,,
Nueva pestaña - Google Chrome,2023-05-07T15:37:30.0000000,2023-05-07T15:37:36.0000000,00:00:06,Google Chrome,,,
balanz como usar - Buscar con Google - Google Chrome,2023-05-07T15:37:36.0000000,2023-05-07T15:37:59.0000000,00:00:23,Google Chrome,,,
¿Cómo invertir a través de tu cuenta en Balanz? - YouTube - Google Chrome,2023-05-07T15:37:59.0000000,2023-05-07T15:40:52.0000000,00:02:53,Google Chrome,,,
Capacitación: Obligaciones Negociables - YouTube - Google Chrome,2023-05-07T15:40:52.0000000,2023-05-07T15:42:16.0000000,00:01:24,Google Chrome,,,
👉 OBLIGACIONES NEGOCIABLES 🔥 TODO lo que NECESITAS saber ANTES de INVERTIR en ellas 💰 - YouTube - Google Chrome,2023-05-07T15:42:16.0000000,2023-05-07T15:51:20.0000000,00:09:04,Google Chrome,,,
Bandeja de entrada - penninivel@paho.org - Outlook,2023-05-07T15:51:20.0000000,2023-05-07T15:52:08.0000000,00:00:48,Microsoft Outlook,,,
👉 OBLIGACIONES NEGOCIABLES 🔥 TODO lo que NECESITAS saber ANTES de INVERTIR en ellas 💰 - YouTube - Google Chrome,2023-05-07T15:52:08.0000000,2023-05-07T15:53:05.0000000,00:00:57,Google Chrome,,,
brokers para obligaciones negociables - Buscar con Google - Google Chrome,2023-05-07T15:53:05.0000000,2023-05-07T15:53:10.0000000,00:00:05,Google Chrome,,,
¿Cómo empezar a invertir? Todo lo que tenés que saber - Google Chrome,2023-05-07T21:22:47.0000000,2023-05-07T21:22:57.0000000,00:00:10,Google Chrome,,,
Cisco Jabber,2023-05-07T21:22:57.0000000,2023-05-07T21:23:02.0000000,00:00:05,Cisco Jabber Application,,,
1853-810X-rasp-10-41-28.pdf - Google Chrome,2023-05-07T21:23:02.0000000,2023-05-07T21:25:00.0000000,00:01:58,Google Chrome,,,
uruguay - main - RStudio,2023-05-07T21:25:00.0000000,2023-05-07T21:25:07.0000000,00:00:07,RStudio,,,
Switch Projects,2023-05-07T21:25:07.0000000,2023-05-07T21:25:16.0000000,00:00:09,RStudio,,,
RStudio,2023-05-07T21:25:16.0000000,2023-05-07T21:25:25.0000000,00:00:09,RStudio,,,
ManicTime - Estándar (gratis),2023-05-07T21:25:25.0000000,2023-05-07T21:25:37.0000000,00:00:12,ManicTime,,,
excesoMortalidad - main - RStudio,2023-05-07T21:25:37.0000000,2023-05-07T21:30:12.0000000,00:04:35,RStudio,,,
Nueva pestaña - Google Chrome,2023-05-07T21:30:12.0000000,2023-05-07T21:30:26.0000000,00:00:14,Google Chrome,,,
modelos gam mixtos for time series - Buscar con Google - Google Chrome,2023-05-07T21:30:26.0000000,2023-05-07T21:30:55.0000000,00:00:29,Google Chrome,,,
models gam mixtos for time series in r - Buscar con Google - Google Chrome,2023-05-07T21:30:55.0000000,2023-05-07T21:31:01.0000000,00:00:06,Google Chrome,,,
Modelling seasonal data with GAMs - Google Chrome,2023-05-07T21:31:01.0000000,2023-05-07T21:32:59.0000000,00:01:58,Google Chrome,,,
models gam mixtos for time series in r - Buscar con Google - Google Chrome,2023-05-07T21:32:59.0000000,2023-05-07T21:33:04.0000000,00:00:05,Google Chrome,,,
RPubs - ModelaR - Google Chrome,2023-05-07T21:33:04.0000000,2023-05-07T21:38:10.0000000,00:05:06,Google Chrome,,,
models gam mixtos for time series in r - Buscar con Google - Google Chrome,2023-05-07T21:38:10.0000000,2023-05-07T21:38:21.0000000,00:00:11,Google Chrome,,,
gam m models mixtos for time series in r - Buscar con Google - Google Chrome,2023-05-07T21:38:21.0000000,2023-05-07T21:38:30.0000000,00:00:09,Google Chrome,,,
GAMs for Time Series - Some Clever Stats Name - Google Chrome,2023-05-07T21:38:30.0000000,2023-05-07T21:44:21.0000000,00:05:51,Google Chrome,,,
GAM para series temporales: algunas estadísticas inteligentes - Google Chrome,2023-05-07T21:44:21.0000000,2023-05-07T21:45:29.0000000,00:01:08,Google Chrome,,,
gam m models mixtos for time series in r - Buscar con Google - Google Chrome,2023-05-07T21:45:29.0000000,2023-05-07T21:45:47.0000000,00:00:18,Google Chrome,,,
Time Series Analysis with Generalized Additive Models - KDnuggets - Google Chrome,2023-05-07T21:45:47.0000000,2023-05-07T21:46:14.0000000,00:00:27,Google Chrome,,,
GAM para series temporales: algunas estadísticas inteligentes - Google Chrome,2023-05-07T21:46:14.0000000,2023-05-07T21:46:39.0000000,00:00:25,Google Chrome,,,
gam m models mixtos for time series in r - Buscar con Google - Google Chrome,2023-05-07T21:46:39.0000000,2023-05-07T21:46:48.0000000,00:00:09,Google Chrome,,,
Gam models in R - Buscar con Google - Google Chrome,2023-05-07T21:46:48.0000000,2023-05-07T21:46:55.0000000,00:00:07,Google Chrome,,,
Gam models in R for time series - Buscar con Google - Google Chrome,2023-05-07T21:46:55.0000000,2023-05-07T21:47:12.0000000,00:00:17,Google Chrome,,,
Gam models in R for mortality time s - Buscar con Google - Google Chrome,2023-05-07T21:47:12.0000000,2023-05-07T21:47:39.0000000,00:00:27,Google Chrome,,,
Using a generalized additive model with autoregressive terms to study the effects of daily temperature on mortality - PMC - Google Chrome,2023-05-07T21:47:39.0000000,2023-05-07T21:47:47.0000000,00:00:08,Google Chrome,,,
time series - GAM interactions to predict deaths (with measurement error) from weather with distributed lag - Cross Validated - Google Chrome,2023-05-07T21:47:47.0000000,2023-05-07T21:48:03.0000000,00:00:16,Google Chrome,,,
Modeling Mortality Using Generalized Additive Models: A Case Study - Google Chrome,2023-05-07T21:48:03.0000000,2023-05-07T21:48:40.0000000,00:00:37,Google Chrome,,,
Doing magic and analyzing seasonal time series with GAM (Generalized Additive Model) in R – Peter Laurinec – Time series data mining in R. Bratislava, Slovakia. - Google Chrome,2023-05-07T21:48:40.0000000,2023-05-07T21:55:11.0000000,00:06:31,Google Chrome,,
Enernoc smart meter data - forecast electricity consumption with similar day approach in R – Peter Laurinec – Time series data mining in R. Bratislava, Slovakia. - Google Chrome,2023-05-07T21:55:11.0000000,2023-05-07T21:55:16.0000000,00:00:05,Google Chrome,,
Doing magic and analyzing seasonal time series with GAM (Generalized Additive Model) in R – Peter Laurinec – Time series data mining in R. Bratislava, Slovakia. - Google Chrome,2023-05-07T21:55:16.0000000,2023-05-07T22:00:03.0000000,00:04:47,Google Chrome,,
excesoMortalidad - main - RStudio,2023-05-07T22:00:03.0000000,2023-05-07T22:10:56.0000000,00:10:53,RStudio,,,
Find/Replace,2023-05-07T22:10:56.0000000,2023-05-07T22:11:01.0000000,00:00:05,RStudio,,,
excesoMortalidad - main - RStudio,2023-05-07T22:11:01.0000000,2023-05-07T22:21:05.0000000,00:10:04,RStudio,,,
excesoMortalidad - main - RStudio,2023-05-07T22:50:19.0000000,2023-05-07T22:58:55.0000000,00:08:36,RStudio,,,
Using a generalized additive model with autoregressive terms to study the effects of daily temperature on mortality - PMC - Google Chrome,2023-05-07T22:58:55.0000000,2023-05-07T22:59:02.0000000,00:00:07,Google Chrome,,,
glm.nb() with spline r - Buscar con Google - Google Chrome,2023-05-07T22:59:02.0000000,2023-05-07T22:59:11.0000000,00:00:09,Google Chrome,,,
GLM tip getting non-linear with splines | R-bloggers - Google Chrome,2023-05-07T22:59:11.0000000,2023-05-07T22:59:30.0000000,00:00:19,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-07T22:59:30.0000000,2023-05-07T22:59:52.0000000,00:00:22,RStudio,,,
Chapter 11 Introduction to Generalized Additive Mixed Models (GAMMs) | Workshop 8: Generalized additive models in R - Google Chrome,2023-05-07T22:59:52.0000000,2023-05-07T23:00:54.0000000,00:01:02,Google Chrome,,,
Doing magic and analyzing seasonal time series with GAM (Generalized Additive Model) in R – Peter Laurinec – Time series data mining in R. Bratislava, Slovakia. - Google Chrome,2023-05-07T23:00:54.0000000,2023-05-07T23:01:53.0000000,00:00:59,Google Chrome,,
excesoMortalidad - main - RStudio,2023-05-07T23:01:53.0000000,2023-05-07T23:02:27.0000000,00:00:34,RStudio,,,
R: Generalized additive models with integrated smoothness... - Google Chrome,2023-05-07T23:02:27.0000000,2023-05-07T23:03:06.0000000,00:00:39,Google Chrome,,,
R: Distribution families in mgcv - Google Chrome,2023-05-07T23:03:06.0000000,2023-05-07T23:03:31.0000000,00:00:25,Google Chrome,,,
excesoMortalidad - main - RStudio,2023-05-07T23:03:31.0000000,2023-05-07T23:03:47.0000000,00:00:16,RStudio,,,
excesoMortalidad - main - RStudio,2023-05-07T23:03:47.0000000,2023-05-07T23:05:36.0000000,00:01:49,RStudio,,,
glm.nb() with spline r - Buscar con Google - Google Chrome,2023-05-07T23:05:36.0000000,2023-05-07T23:05:41.0000000,00:00:05,Google Chrome,,,
Doing magic and analyzing seasonal time series with GAM (Generalized Additive Model) in R – Peter Laurinec – Time series data mining in R. Bratislava, Slovakia. - Google Chrome,2023-05-07T23:05:41.0000000,2023-05-07T23:06:42.0000000,00:01:01,Google Chrome,,
excesoMortalidad - main - RStudio,2023-05-07T23:06:42.0000000,2023-05-07T23:07:19.0000000,00:00:37,RStudio,,,
Doing magic and analyzing seasonal time series with GAM (Generalized Additive Model) in R – Peter Laurinec – Time series data mining in R. Bratislava, Slovakia. - Google Chrome,2023-05-07T23:07:19.0000000,2023-05-07T23:08:14.0000000,00:00:55,Google Chrome,,
excesoMortalidad - main - RStudio,2023-05-07T23:08:14.0000000,2023-05-07T23:09:03.0000000,00:00:49,RStudio,,,
Doing magic and analyzing seasonal time series with GAM (Generalized Additive Model) in R – Peter Laurinec – Time series data mining in R. Bratislava, Slovakia. - Google Chrome,2023-05-07T23:09:03.0000000,2023-05-07T23:10:14.0000000,00:01:11,Google Chrome,,
excesoMortalidad - main - RStudio,2023-05-07T23:10:14.0000000,2023-05-07T23:23:06.0000000,00:12:52,RStudio,,,
Doing magic and analyzing seasonal time series with GAM (Generalized Additive Model) in R – Peter Laurinec – Time series data mining in R. Bratislava, Slovakia. - Google Chrome,2023-05-07T23:23:06.0000000,2023-05-07T23:23:14.0000000,00:00:08,Google Chrome,,
excesoMortalidad - main - RStudio,2023-05-07T23:23:14.0000000,2023-05-07T23:25:13.0000000,00:01:59,RStudio,,,
Doing magic and analyzing seasonal time series with GAM (Generalized Additive Model) in R – Peter Laurinec – Time series data mining in R. Bratislava, Slovakia. - Google Chrome,2023-05-07T23:25:13.0000000,2023-05-07T23:25:32.0000000,00:00:19,Google Chrome,,
